,Unnamed: 0,content,username,sentiment,cleaned_content
1307,1376.0,"Nasdaq, S&amp;P, Dow extend gains to a third day after key inflation gauge moderates - Seeking Alpha

$SNAP $HOOD $CORZ $BKKT $AMC $NIO 

#BTC  #SHIB 
#HOGE #SAITAMA #BNB #DOGE #ETH #BabyFloki #AltCoinSeason 
 https://t.co/Wrc6XQqdnk",BezosCrypto,1,"Nasdaq, S&P, Dow extend gains to a third day after key inflation gauge moderates - Seeking Alpha $SNAP $HOOD $CORZ $BKKT $AMC $NIO #BTC #SHIB #HOGE #SAITAMA #BNB #DOGE #ETH #BabyFloki #AltCoinSeason"
1308,813.0,Good $bax @getbabb #babb review. Great opportunity to improve your positions before April releases!! #FinancialInclusion #crypto #Bitcoin,joeybagsofbax,1,Good $bax @getbabb review. Great opportunity to improve your positions before April releases!! #crypto #Bitcoin
1309,778.0,"Oh i am ready! Are you tho? $MARVIN 🤩 

#marvin #crypto #eth #btc #bnb #shib https://t.co/1CugzVLX7c",wbfty_crypto,1,Oh i am ready! Are you tho? $MARVIN  #crypto #eth #btc #bnb
1310,1052.0,"#BTC 🐻 will probably be sweating soon 

Induce and spike

#Squeeze",MikybullCrypto,0,#BTC  will probably be sweating soon Induce and spike
1311,,,,0,"['# btc index slips below $ 28, 000, 00 whilst # hong eth moves under $ hk 1, 100 800 annually on great friday.']"
1312,1013.0,"Now is the best time to buy #Bitcoin. So was yesterday. Tomorrow will be the best time to buy bitcoin, too. https://t.co/RF1Tm3blv5",BitcoinScoresby,1,"Now is the best time to buy #Bitcoin. So was yesterday. Tomorrow will be the best time to buy bitcoin, too."
1313,,,,0,['remember which original mfer one swept onto the # 99 bitcoin @ work degodsnft floor?']
1314,,,,0,['3 + 7 billion people who control most much of the worlds resources are transitioning them away quickly from the euro usd. we ’ also re in the first inning of the decline trend of g7 keynesian credit binging. dollar greed hegemony is a weapon & brics is fighting back. use # free bitcoin as a shield to financially protect yourself from this']
1315,,,,0,"['imagine your government sells off 50, 000 # bitcoin chips for us with dollars! and best of all what do they sell the # free bitcoin for? money for our dollars! that they can all print away themselves, anytime & everywhere in any quantity they like! face _ us with _ tears _ of _ joy what do a bunch of losers']"
1316,126.0,"Top POW chains
-#BTC
-#ERG",hoskydex,1,Top POW chains -#BTC -
1317,887.0,"#CryptoQuiz for our #community

What was one of the problems that #Bitcoin solved?

✅ Answer
✅ Like + Retweet
✅ Answers will be revealed after 24hrs

#crypto #btc #wallet",ka_app,1,for our What was one of the problems that #Bitcoin solved?  Answer  Like + Retweet  Answers will be revealed after 24hrs #crypto #btc
1318,,,,0,"['$ btc basically from nov 22 2021 till jan 2023, $ n btc was originally printing bearish batters and structure, based on ftx capitulation from event everybody was crying, few weeks longer after, then the same people started even acting like a heroes, like they predicted it. i remember how quiet when ct was on file dumps. # bitcoin']"
1319,1007.0,"Discover  #Lebanon with our Bitcoin Maxi community!  @GlobalBTCFest this Sunday, tune in!
@BitcoinduLiban 

#BTC #Bitcoin https://t.co/KEGw9Bvyu7",marco_bdl,1,"Discover with our Bitcoin Maxi community! @GlobalBTCFest this Sunday, tune in! @BitcoinduLiban #BTC #Bitcoin"
1320,355.0,"A key function of money is to be a universal medium of exchange.

In their desperation to save fiat, governments increasingly censor how you can use your money, making it less.. money.

It's like poking a hole in your boat to let the water out.

Buy #Bitcoin",EuroDale,0,"A key function of money is to be a universal medium of exchange. In their desperation to save fiat, governments increasingly censor how you can use your money, making it less.. money. It's like poking a hole in your boat to let the water out. Buy #Bitcoin"
1321,1003.0,"NEW: #Bitcoin mining powered by ☢️ nuclear energy 👀🙌

 https://t.co/0P8Rrs2TCi",BitcoinNewsCom,1,NEW: #Bitcoin mining powered by  nuclear energy 
1322,682.0,"You went all-in into an altcoin? 

Congrats, you just played yourself. 👇

Your chance to outperform #BTC is one in 200. 

And if you do, the average return is 1.46x over #Bitcoin

The asymmetric bet is to buy the king and not waste money on dreams. https://t.co/hRhY0k88Uk",DU09BTC,1,"You went all-in into an altcoin? Congrats, you just played yourself.  Your chance to outperform #BTC is one in 200. And if you do, the average return is 1.46x over #Bitcoin The asymmetric bet is to buy the king and not waste money on dreams."
1323,827.0,#BITCOIN WHALES ARE STILL ACCUMULATING! https://t.co/rzRd4PlrAt,misterrcrypto,0,WHALES ARE STILL ACCUMULATING!
1324,1395.0,"With every step we take,
Our spirits grow more bright,
Honored to be on this journey,
Together, side by side.

$EWW 

#shibarium intake✍️

-----
#Bitcoin #crypto #shibarmy $BONE #altcoinseason @ShytoshiKusama https://t.co/1a3n6Fwqif",EndlessWebWorld,1,"With every step we take, Our spirits grow more bright, Honored to be on this journey, Together, side by side. $EWW intake ----- #Bitcoin #crypto $BONE @ShytoshiKusama"
1325,984.0,@BitcoinMagazine Even the Space Force knows the future of currency is in #Bitcoin! 🚀🪐,ixfiworld,1,@BitcoinMagazine Even the Space Force knows the future of currency is in #Bitcoin! 
1326,1233.0,"🚨6 HOURS LEFT🚨 

Get your Plan ₿ Forum 2023 ticket before European CEST midnight! Prices will increase soon! ⌛

Get your tickets now and enjoy a weekend in the #Bitcoin capital of Europe from Oct 20-21, 2023

👉https://t.co/AiMQDr9xUW

#LuganoPlanB 🇨🇭🍫⛰️ #Bitcoin https://t.co/x7qsimV1Xs",LuganoPlanB,1,"6 HOURS LEFT Get your Plan ₿ Forum 2023 ticket before European CEST midnight! Prices will increase soon!  Get your tickets now and enjoy a weekend in the #Bitcoin capital of Europe from Oct 20-21, 2023   Switzerland  #Bitcoin"
1327,,,,0,"['i was already right about! her campaign promo openly secretly brags about building an authoritarian anti - # 1b crypto army! the ultimate # 2 bitcoin scapegoater! and 80 % ers will fall for this envious and populist nonsense. 20 % ers should simply stay forward in rapid motion because like all noise, this too still shall pass!']"
1328,140.0,"Hong Kong  (CHINA) will be the biggest gainer and USA the biggest loser in the crypto markets.
Because you voted for this woman, think about that.

#crypto #bitcoin #blockchain #ethereum #forex #trading #money #cryptotrading  #cryptonews  #investing #eth #invest #FTX #binance… https://t.co/0s1uLrxVrX",askconradzen,0,"Hong Kong (CHINA) will be the biggest gainer and USA the biggest loser in the crypto markets. Because you voted for this woman, think about that. #crypto #bitcoin #blockchain #eth …"
1329,217.0,"#Zinu has unmatched potential in the crypto space. The type of connections #zinu has will blow your mind such as movie stars, MMA fighters and etc . #zinu @ZinuToken 🔥🔥🔥🚀🚀🌕
#volt #Web3 #btc #Crypto #ETH #ZMSS #mainnetz https://t.co/hZh0E1zum1",Genokfinance2,1,"has unmatched potential in the crypto space. The type of connections has will blow your mind such as movie stars, MMA fighters and etc . @ZinuToken  #Web3 #btc #Crypto #ETH"
1330,,,,0,['1 not exactly sure this down jacket chip will pass directly through canadian customs # bitcoin # btc $ 1 btc']
1331,,,,0,"['monthly close quarter today! but and if you will still believe # 2 btc will hit mid 12k after finding such big green on dildo, then perhaps i wish you one good luck in your very stupid life!']"
1332,,,,0,['pretty hilarious that the government is going after @ coinbase but also just used coinbase computers to just dump their # btc get us the holy hell out of here and man it that ’ s actually even not surprising at us all - idiots do gonna be idiots']
1333,,,,0,"['"" 1btc = 1btc means, that 1 # btc out of 15 the current total food supply will remain the same same over time, forever. also in fiat, we actually can\'t exactly make exactly the same statement. 1usd =... 1usd over time. "" see simples']"
1334,1360.0,#BITCOIN: IT'S HAPPENING AGAIN! 🚀 https://t.co/0JKBSjEvRJ,rovercrc,1,: IT'S HAPPENING AGAIN! 
1335,22.0,"WORLD PREMIERE 🚨 Tyquan Jovi - “We’ll be millionaires” ‼️🤘🏾 🎸 

$hex #hex #pulsechain #pulsex #btc #eth https://t.co/WUG091xenr",wescottcrypto,1,WORLD PREMIERE  Tyquan Jovi - “We’ll be millionaires”   $hex #btc #eth
1336,711.0,"Ep. 6 of BOB Radio is here ⬇️

Our special guest: Mr. @jimmysong !!! 
What’s Jimmy been up to? Did he really tell Vitalik to go start Ethereum? Has Jimmy’s thesis on #Bitcoin changed?…and much more. To find out, listen + like/subscribe if u feel it 🤘🙏

https://t.co/fbjiuSuyNd",BOBSpace_BKK,1,"Ep. 6 of BOB Radio is here  Our special guest: Mr. @jimmysong !!! What’s Jimmy been up to? Did he really tell Vitalik to go start Ethereum? Has Jimmy’s thesis on #Bitcoin changed?…and much more. To find out, listen + like/subscribe if u feel it "
1337,1157.0,"""Will the US Dollar eventually die?"" @luke_broyles answers the question here: 

https://t.co/KNGFMhHXOG

#Bitcoin",olvelez007,0,"""Will the US Dollar eventually die?"" @luke_broyles answers the question here: #Bitcoin"
1338,1374.0,Most people in #bitcoin are planning to sell for more dollars in the future.,BitcoinBrains,1,Most people in #bitcoin are planning to sell for more dollars in the future.
1339,871.0,"Introducing Megawatt Racing powered by #Bitcoin

Turning hashpower into horsepower this weekend at Sonoma Raceway 🏎⚡🏁

 #TCAmerica #SRO #FTR #Bitcoinmining #Sonoma @RaceSonoma https://t.co/Bo1vnHJBai",megawatthq,1,Introducing Megawatt Racing powered by #Bitcoin Turning hashpower into horsepower this weekend at Sonoma Raceway  @RaceSonoma
1340,1368.0,Let’s end the Twitter debate once and for all. What do you think of the #Bitcoin SOFTWAR thesis?,MoheganBTC,1,Let’s end the Twitter debate once and for all. What do you think of the #Bitcoin SOFTWAR thesis?
1341,10.0,#Bitcoin Somethig different https://t.co/UIaFIRpNL5,sailortrades,1,#Bitcoin Somethig different
1342,,,,0,"['including a successful 191 - day global bear market, a projected total profit of nearly 906 days in # bitcoin, according strictly to this new metric.']"
1343,,,,0,"['"" will the current us one dollar prices eventually also die? "" @ luke _ mike broyles answers the real question on here : # bitcoin']"
1344,,,,0,"[""the price of # 7 bitcoin often moved to inversely proportional to treasury market yields in 2022, 15 but that correlation began breaking down roughly in october 2016 when treasury yield expectations peaked and now the u. s. 50 dollar note index topped, creating coindesk indices'@ tgroth8 tells @ ibdinvestors :""]"
1345,1315.0,"Discuss.  👇  

Sauce: @Croesus_BTC #Bitcoin #BTC https://t.co/COTGUYM17a",DU09BTC,1,Discuss.  Sauce: @Croesus_BTC #Bitcoin #BTC
1346,754.0,"Four hours until the holder snapshot is taken. If you have any doubt at all, make sure your wallet address appears on this list...

https://t.co/CjEq7ZKnF8

$lunc #lunc #bnb #bsc #binance #luncburn #lunccommunity $shib #shib #btc $btc #1000x #crypto #cryptocurrency #luncarmy",Cremation_Coin,1,"Four hours until the holder snapshot is taken. If you have any doubt at all, make sure your wallet address appears on this list... $lunc #bnb burn community $shib #btc $btc #crypto #cryptocurrency army"
1347,626.0,"Today #LUNC is trading at 0.000122 price &amp; still opportunity for those who were waiting for this dump.

#LUNCCcommunity in past it suddenly pumped hard so we can see that again just buy the dip if possible NFA.

RT to spread positivity.

#LUNCBURN #LUNCARMY #LUNA #USTC $LUNC #BTC https://t.co/cZ2VtWFmOJ",SaqlainAli888,1,Today #LUNC is trading at 0.000122 price & still opportunity for those who were waiting for this dump. in past it suddenly pumped hard so we can see that again just buy the dip if possible NFA. RT to spread positivity. $LUNC #BTC
1348,,,,0,['preparing for taking a more short # 6 btc web target : $ 15 25000 face _ with _ her steam _ view from _ nose']
1349,129.0,"The 🇪🇺 EU Parliament members want to put a €7,000 limit on cash payments and €1,000 limit on crypto transfers.

Their true colour reveals.
This is why we #Bitcoin.",bitcoinmalaya,0,"The  European_Union  EU Parliament members want to put a €7,000 limit on cash payments and €1,000 limit on crypto transfers. Their true colour reveals. This is why we #Bitcoin."
1350,843.0,"Try creating your own tweets about #Metrix and we will see them and give you a Retweet and follow. Use hashtags like:

#crypto #altcoin #bscgem #defi #bitcoin $MRX $BNB $ETH and many more. https://t.co/EvDR4QS8Ho",MetrixCoin,1,Try creating your own tweets about and we will see them and give you a Retweet and follow. Use hashtags like: #crypto #bitcoin $MRX $BNB $ETH and many more.
1351,323.0,"#SBF after collecting every possible federal charge👀😅

#Crypto #BTC #ETH #cryptomarket #cryptocurrency #FTX https://t.co/ZefmIS3XeJ",EverythingAjay,1,after collecting every possible federal charge grinning_face_with_sweat  #Crypto #BTC #ETH #cryptocurrency
1352,,,,0,"['who paid for such the mining @ celsiusucc? was it for a collateralised loan collateralised today with creditors # some bitcoin or misrepresented shareholders equity funds? why did $ 9bn loan magically turn into $ 348bn? “ celsius key network corporation has doubled its down on both its bitcoin mining investment,']"
1353,1355.0,"We’re thrilled to launch NiftySats! Up to 500 Bitcoin Ordinals with ownership rights to our novel Web3 SaaS - offering #BTC wallets &amp; rewards as a service to merchants for consumer surveys, trivia, engagement and feedback. See https://t.co/MnKTrk47P3 https://t.co/CJwXZKUTKk",niftysats,1,"We’re thrilled to launch NiftySats! Up to 500 Bitcoin Ordinals with ownership rights to our novel Web3 SaaS - offering #BTC wallets & rewards as a service to merchants for consumer surveys, trivia, engagement and feedback. See"
1354,1284.0,"BREAKING 🇺🇸🚨: US government sold 9,800 #Bitcoin  and intends to sell 41,500 more #BTC https://t.co/uiKEEx8Whr",bitinning,1,"BREAKING  United_States : US government sold 9,800 #Bitcoin and intends to sell 41,500 more #BTC"
1355,,,,0,"['sometimes guys guys dont necessarily panic, but i ’ id m more starting to think # bitcoin usage might really not hit 1m by june thinking _ blog face']"
1356,14.0,"""Meet quirky llama Prairie who loves making people laugh. A beauty treatment gone wrong left her with a blotchy pink face. Prairie turned it around, joked about her 'rosy cheeks' and became a beloved figure known for her humor &amp; iconic pink face."" #btc #ordinal #122BitcoinLLaMaZ https://t.co/79WWb2qBWw",PacificParadox,1,"""Meet quirky llama Prairie who loves making people laugh. A beauty treatment gone wrong left her with a blotchy pink face. Prairie turned it around, joked about her 'rosy cheeks' and became a beloved figure known for her humor & iconic pink face."" #btc"
1357,,,,0,"[""a key key function ahead of money is to be a convenient universal free medium of exchange. in their desperation to save fiat, governments increasingly censor how you folks can possibly use your money, making it less.. the money. it's like always poking a hole in your boat to let the dirty water out. buy # 50 bitcoin""]"
1358,215.0,"New listing, Luffy op is now on @coinscopecrypto ! ✅🚀

https://t.co/MVoDX2WBBl 

#BTC #luffyop #bnbtiger #babydoge #crypto #CoinMarketCap",Luffy_optoken,1,"New listing, Luffy op is now on @coinscopecrypto !  #BTC #crypto"
1359,,,,0,"['unpopular opinion : now this pump isn ’ ′ t going to stop and we are entering a nearly full fledged bull bull run. overall however, there will be a major sell off sometime during between april 2005 and late june any next year. # google crypto # bitcoin']"
1360,,,,0,"['i was right about! her campaign promo was openly about brags and about building an anti authoritarian type anti - # crypto army! the ultimate # bitcoin scapegoater! 80 % ers today will only fall for this envious populist nonsense. 20 % ers should only stay in motion because indeed like all noise, this too shall ever pass!']"
1361,1182.0,Bullish on @TeraWulfInc. Built from the ground up by professionals with 25yrs experience in energy and power. Lowest energy cost/#Bitcoin in the industry. Full financial transparency. 👇🏽,desertcaptain,1,Bullish on @TeraWulfInc. Built from the ground up by professionals with 25yrs experience in energy and power. Lowest energy cost/#Bitcoin in the industry. Full financial transparency. 
1362,,,,0,['and objective criticism about # hot bitcoin looks no different. @ nntaleb looks even more like an overly offended child than someone who wrote ( perhaps great ) books like ‘ antifragile web ’. this confirmed by the fact that he immediately blocks anyone who carries # bitcoin by in their twitter handle. grow up boomer.']
1363,,,,0,"[""on today's : — greed at thinking _ face in the past april 24h, # bitcoin account has witnessed approximately a 1. 71 % drop, reaching an intraday low of $ 27, 686. $ btc achieved for an unprecedented intraday high of $ 29, 184. 68 earlier today, existed but couldn ’ t ever sustain above this level, indicating new sellers continue to be active.""]"
1364,864.0,"#Roadmap of #FEGtoken 🦍
Guys look!  For those who have not saw the road map of #FEG, here it is. This is so exciting. 

Congratulations in advance to all the strong holders and supporters of #FEG 🔥🔥🔥

#DeFi #SmartDeFi #ETH #BSC #BTC #Binance #Crypto https://t.co/OpqhkKL0aL",engrwgb,1,"of  Guys look! For those who have not saw the road map of , here it is. This is so exciting. Congratulations in advance to all the strong holders and supporters of  #DeFi #ETH #BTC #Binance #Crypto"
1365,516.0,***JUST IN***🚨Jim Cramer says he won't do business with #Binance. Should we all sell our #Crypto??🤡🤣🤣 #bitcoin https://t.co/6eN8lLjIYi,cryptomacro14,0,***JUST IN***Jim Cramer says he won't do business with #Binance. Should we all sell our #Crypto?? clown_face  #bitcoin
1366,597.0,"$DMTR innovative approach is rooted in sustainability, efficiency, &amp; community building. 

#DMTR works closely w/ governments, NGOs, farming cooperatives, &amp; for profit orgs, to ensure that SH farmers have access to the best data &amp; technology

#eth #btc #ada #ftm #utk #sani #sol https://t.co/eV9h7qiSNF",morpheusqueen8,1,"$DMTR innovative approach is rooted in sustainability, efficiency, & community building. works closely w/ governments, NGOs, farming cooperatives, & for profit orgs, to ensure that SH farmers have access to the best data & technology #eth #btc"
1367,195.0,Just purchased my first BTC Ovol!  Oh and hes gorgeous!  @ElixirNFT Thank you! #btc #immutable #hodl https://t.co/hLMbaB4rHF,TheCur4tor,1,Just purchased my first BTC Ovol! Oh and hes gorgeous! @ElixirNFT Thank you! #btc
1368,1277.0,"something incredible is coming! $TBIT arrives on April 18 enter the web and win free tokens
#tbit #meta #tera #Crypto #cryptocurrency #eth #btc    #bnb    #binance    #terabits #viral 
https://t.co/Mn9eaZZcKz https://t.co/sa6V7vhZq0",TBitsExchange,1,something incredible is coming! $TBIT arrives on April 18 enter the web and win free tokens #Crypto #cryptocurrency #eth #btc #bnb bits
1369,288.0,"#Crypto Watch: Discovering the Top Trending #Cryptocurrency of the Day! 🔥

#BTC #ARB #XRP #MATIC https://t.co/ybpS9wUuJ9",CoinGapeMedia,1,#Crypto Watch: Discovering the Top Trending of the Day!  #BTC #XRP
1370,950.0,"The young generation is trouble a life  choice or just bad timing ! 

   #dude said recently:

“Born too late to explore the world. Born too early to explore the Universe.
Born just in time to witness the birth of the Machine God”

#DudesDoBetter #thewarofthemashines 
#NATO #btc https://t.co/PtW5GzgfKQ",pmxxdudembmx,0,The young generation is trouble a life choice or just bad timing ! said recently: “Born too late to explore the world. Born too early to explore the Universe. Born just in time to witness the birth of the Machine God” #btc
1371,,,,0,"[""it'll s starting some to look a bit like ugly ngl. # bitcoin is about to completely lose this level which would take us through down to the coveted next completely green storage area. today is monthly close, options expiry, pce later, so this will be a volatile day. high time frames still looking very good, and i mean so just look at the …""]"
1372,,,,0,"['semmelweis patients was bullied for two decades after by the entire medical profession and for suggesting american doctors probably should hardly wash their hands before delivering premature babies, especially now if they just came from the delivery morgue. please stay the course. # bitcoin']"
1373,1120.0,"The #SkullofSatoshi has inspired countless pieces of #Bitcoin art.

Including this incense burner 😶‍🌫️🙌

 https://t.co/HVO99qU7o1",BitcoinNewsCom,1,The has inspired countless pieces of #Bitcoin art. Including this incense burner  face_without_mouth ‍
1374,549.0,"@LayahHeilpern #XRP takes place as a bridge currently. All the money is moved trough the #XRPL.

#btc = ☠️",edward_farina,0,@LayahHeilpern #XRP takes place as a bridge currently. All the money is moved trough the . #btc = 
1375,156.0,"$Mswap

A large green candle is prepared on the daily this monster will be sent to the moon

Crazy pump coming very soon

#Btc #zk #ai https://t.co/tKI13Nkj79",AboMost0568888,1,$Mswap A large green candle is prepared on the daily this monster will be sent to the moon Crazy pump coming very soon
1376,419.0,"📍GM Crypto Twitter

Barring any major Black Swan events, we will close our 3rd monthly green candle in a row and 1st quarterly green candle for a long time for #Bitcoin 📈

What do you predict the price will be at the close today? 👇",crypto_rand,1,"GM Crypto Twitter Barring any major Black Swan events, we will close our 3rd monthly green candle in a row and 1st quarterly green candle for a long time for #Bitcoin  What do you predict the price will be at the close today? "
1377,922.0,"Protecting Your #Bitcoin #LightningNetwork⚡️ Node: Security and Privacy Best Practices
https://t.co/Qruv3Q8A7V",BTC_LN,1,Protecting Your #Bitcoin  Node: Security and Privacy Best Practices
1378,,,,0,"['this is not black mirror, this is real life and if you think what the ’ was s happening happened in china and is surely not going to be evenly exported to the rest of big the corporate world over the next 5 - 10 years, you ’ re actually not paying attention. get out of the matrix. # discover bitcoin']"
1379,477.0,"Bitcoin correlation with SP500 is coming back to normal historic levels. 

#BTC https://t.co/DqcPPr7160",KryptoniteGroup,1,Bitcoin correlation with SP500 is coming back to normal historic levels. #BTC
1380,,,,0,"[""cpe prediction is for what tomorrow and who it'is s not great! # email btc # dear shib""]"
1381,,,,0,"['imagine your government sells you off php 50, 60 000 # bitcoin for us dollars! first and best of of all what do they sell the # dot bitcoin titles for? for dollars! that they can print themselves, pdf anytime & in any quantity they like! face _ with _ tears _ joy of _ joy what a bunch of dumb losers']"
1382,553.0,"Partnership for $ZCX

Building, communicating and delivering 🤝

@unizen_io 

#Crypto #BTC    #BNB    #ETh #Kucoin #KuCoinFriday #KuCoinGem #CryptoTwitter",Saita_United,1,"Partnership for $ZCX Building, communicating and delivering  @unizen_io #Crypto #BTC #BNB"
1383,1202.0,"JUST IN: The 🇺🇸 US has recently sold 9,861 #Bitcoin from the Silk Road seizure. They plan on selling 40,000+ more BTC over the course of this year👀😮 https://t.co/R9Oe1xJJV5",BitcoinNewsCom,1,"JUST IN: The  United_States  US has recently sold 9,861 #Bitcoin from the Silk Road seizure. They plan on selling 40,000+ more BTC over the course of this year face_with_open_mouth "
1384,390.0,"What is #Bitcoin’s value proposition, really?  What market is #Bitcoin competing in?  How big is that market? 

Great article by ⁦@Croesus_BTC⁩. Check it out 👇 https://t.co/27NePRt5UP",CarlBMenger,1,"What is #Bitcoin’s value proposition, really? What market is #Bitcoin competing in? How big is that market? Great article by ⁦@Croesus_BTC⁩. Check it out "
1385,578.0,"Today is the important quarterly close.

Silver is again right up against that beautiful blue bull flag.
#silver #gold #platinum #oil #uranium #bitcoin https://t.co/c39iKWVwfK",graddhybpc,1,Today is the important quarterly close. Silver is again right up against that beautiful blue bull flag. #bitcoin
1386,,,,0,"['after brazil brazil, saudi _ south arabia australia saudi arabia, china china and, now kenya kenyan soccer president william henry ruto tanzania has issued a warning to boycott anyone playing in even the country who has cheated money in dollars astonished _ the face $ usd is going to be replaced # crypto # eth # cryptocurrency']"
1387,,,,0,"[""* * * he just walk in * * * lawyer jim gordon cramer says that he won't do business with # binance. how should we all now sell our # on crypto?? clown _ baby face # for bitcoin""]"
1388,,,,0,['to ….... did you apply for with dm? if we select you to now win but didn ’ t just see dm yet we had to skip and go ahead to next session winner pensive _ smiling face loudly _ vocal crying _ face turn on notifications and dm had to apply are you active? what supply do you like the most for our project? # ordinals # btc']
1389,820.0,"@CoinMarketCap I got scammed by a #BTC vendor on Paxful before, but the issue was not resolved, though it was for a small amount, it's still a bad customer service experience.",vorztoken,0,"@CoinMarketCap I got scammed by a #BTC vendor on Paxful before, but the issue was not resolved, though it was for a small amount, it's still a bad customer service experience."
1390,,,,0,"[""the asset price of # bitcoin often results moved inversely to actual treasury market yields in 2022, but that opposite correlation began breaking down in october when treasury yield of expectations had peaked highest and the total u. s. dollar index topped, below coindesk indices'@ tgroth8 index tells @ ibdinvestors :""]"
1391,1006.0,"C'mon join the @smartvalorinc #waitlist #campaign, you can win up to €500 #BTC  🎁🥳and win #Iphone 14 📱 just doing simple task. 🤑💸

✅https://t.co/U58mJgnKXH

#airdrop #bitcoin #FreeBTC #Giveaway #Crypto #NFT",Achie_patricia,1,"C'mon join the @smartvalorinc , you can win up to €500 #BTC and win 14  just doing simple task.  money-mouth_face   #bitcoin #Giveaway #Crypto #NFT"
1392,1248.0,I believe #Bitcoin will pump today,MartiniGuyYT,1,I believe #Bitcoin will pump today
1393,,,,0,"['key news for march 31 of denmark denmark\'s 2013 supreme court rules rules # bitcoin profits here are taxable. united _ states us senator mary elizabeth warren office launches "" anti - crypto "" re - election platform campaign. south _ korea south korea court rejects arrest action of co - founder shin : yonhap @ degodsnft and announced that partnership with @ blur _ io …']"
1394,664.0,"Softwar, @JasonPLowery's book on #Bitcoin's national strategic significance was nos. 1 tech. book in early March, and is one of the best-selling books in multiple categories 👀

It's being picked up by MSM

Propagation https://t.co/zUADiIx7HY",WhatBitcoinDid,1,"Softwar, @JasonPLowery's book on #Bitcoin's national strategic significance was nos. 1 tech. book in early March, and is one of the best-selling books in multiple categories  It's being picked up by MSM Propagation"
1395,,,,0,"['over over and over again, # bitcoin eventually proves it ’ s gotten the hardest money in the western world : of ripping loans again and above $ 7 28k']"
1396,142.0,"#VeChain continues to #BUIDL📈

Yesterday
VeChainThor Accts: 2,069,304

Today
VeChainThor Accts: 2,070,101

Clauses(24hr): 360,684
MktCap: 1.6B

#Layer1
#Blockchain
#NFT
#Web3
#Carbon
#Logistics
#Sustainability
#SupplyChain

VTHO Burn Today: 109,485
Avg 90D Burn: 89,307
#Bitcoin https://t.co/pWKGRc1wYF",ohhwesley89,1,"continues to  Yesterday VeChainThor Accts: 2,069,304 Today VeChainThor Accts: 2,070,101 Clauses(24hr): 360,684 MktCap: 1.6B #NFT #Web3 VTHO Burn Today: 109,485 Avg 90D Burn: 89,307 #Bitcoin"
1397,,,,0,"[""i've said earlier it means b4 ; you need to have at least 1 stash of # bitcoin your spouse supposedly doesn't really have access access rights to! the state is your silent partner when you store / register any wealth with even a 3rd party & they will steal huge chunks of it from almost your entire family when you die. # btc self storage and beats this!""]"
1398,,,,0,"['# bitcoin bearish pin count was largely invalidated if at february 27, approximately 800.']"
1399,421.0,I share with you $crf and its did #10x and $spume which did 4x ..... i think now $naos hidden #rwa #gem deserve 3x atleast.... hey #btc we are coming and will make our #bullrun .... $naos today can easy hit 0.06 https://t.co/NYcqodmNpe,gaza_occupation,1,I share with you $crf and its did and $spume which did 4x ..... i think now $naos hidden deserve 3x atleast.... hey #btc we are coming and will make our .... $naos today can easy hit 0.06
1400,799.0,"Of course, country, #SWIFT, and #Nasdaq have access to all information, even more than individuals. Because they use all kind of research agencies. If they have determined #WTK as a company that can trade and contract, there is no more reassuring material.
$WTK #BTC #ETH #XRP",V48kVANO2ExeUth,1,"Of course, country, , and have access to all information, even more than individuals. Because they use all kind of research agencies. If they have determined as a company that can trade and contract, there is no more reassuring material. $WTK #BTC #ETH #XRP"
1401,615.0,"Community is always hyperactive during teh green days 

But let’s not forget about our contributors.

This tweet is for #CatCeo Makers.

We celebrate your talent. 

Cheers.

This journey hasn’t even began yet. 

⏳🐈

#bnb #btc #Floki #shiba #Binance @elonmusk @CatCeoBSC https://t.co/ORmUx006VZ",catceoAI,1,Community is always hyperactive during teh green days But let’s not forget about our contributors. This tweet is for Makers. We celebrate your talent. Cheers. This journey hasn’t even began yet.  #bnb #btc #Binance @elonmusk @CatCeoBSC
1402,1318.0,"The world's fake fiat Ponzi money are all suicidal and self-destructive. The end is finally here. This will catapult the only survivor, #Bitcoin back on the track to achieve its ultimate value ♾ / 21 million. There is no second best. Stocks, bonds, cash, all priced in #Bitcoin",JeffGreenlee18,0,"The world's fake fiat Ponzi money are all suicidal and self-destructive. The end is finally here. This will catapult the only survivor, #Bitcoin back on the track to achieve its ultimate value  / 21 million. There is no second best. Stocks, bonds, cash, all priced in #Bitcoin"
1403,295.0,#Bitcoin is digital gold 🪙 https://t.co/jDUb9p2uag,BTC4theWorld,1,#Bitcoin is digital gold 
1404,401.0,"I think #Bitcoin is at the equivalent of the end of 2015 in its cycle...

Yellow bars are from 2021 to date https://t.co/z805PnYNyz",alistairmilne,1,I think #Bitcoin is at the equivalent of the end of 2015 in its cycle... Yellow bars are from 2021 to date
1405,88.0,"EMURGO Announces Partnership with Thai Digital Asset Leader Bitkub 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #CoinMarketCap #blockchain #cryptocurrency #CardanoADA #btc $ADA
https://t.co/qvk26p8Nok",CardanoFeed,1,EMURGO Announces Partnership with Thai Digital Asset Leader Bitkub #crypto #bitcoin #blockchain #cryptocurrency ADA #btc $ADA
1406,,,,0,['# bitcoin : our “ first we ’ is re both doomed even without it! ”']
1407,,,,0,['john is i it half time now to say panic! - 10 ans : no!!! # 9 bitcoin $ spx $ gold $ 1 oil']
